Model,Params,MSE,R2,RMSE,MAE,MAPE,CVRMSE,Training Time (s)
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",46250699.64535824,-0.21543713522580643,6800.786693122954,5715.421574969921,22.29952213209341,23.444210458932336,0.6054408550262451
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",46247328.93887805,-0.21534855533708308,6800.538871212932,5715.179110722052,22.298950539229892,23.443419821743554,0.6398437023162842
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",41892493.59597258,-0.10090642507425285,6472.441084781891,5440.739058131887,21.2277389195516,22.307214588607938,1.0247905254364014
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",41890914.99526264,-0.10086494051425121,6472.319135770627,5440.681981788271,21.227341065660912,22.30665181840476,1.0241293907165527
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",41888858.18806353,-0.10081088901083701,6472.160241222673,5440.5854593390495,21.22709733300685,22.305708461715398,1.0366272926330566
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",34376909.66329879,0.09659804241967618,5863.182554150842,4931.0590120325705,19.23815436468263,20.197726090444572,1.8572733402252197
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",34374207.1376167,0.09666906296851319,5862.952083858157,4930.885834115569,19.237557836210538,20.196016830696315,1.8476836681365967
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",34374238.476590134,0.09666823940146707,5862.9547564850045,4931.098118993512,19.237931710525125,20.194764243589265,1.8618731498718262
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",46239824.57598922,-0.21515134575103922,6799.987101163444,5714.01363338715,22.295257759278908,23.44384021039511,1.0651428699493408
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",46238207.37090563,-0.21510884669418284,6799.868187759645,5713.927608478747,22.29488824284314,23.443312339337112,1.0590314865112305
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",46242483.74194922,-0.2152212268356779,6800.18262563214,5713.993082101228,22.295315892797195,23.44479540137197,1.0768132209777832
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",41864503.766290374,-0.10017087126284552,6470.278492174071,5437.585226293628,21.218130390858033,22.303770594570153,1.9030418395996094
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",41862803.828552,-0.10012619804772371,6470.147125726895,5437.458354481765,21.217629249298465,22.30336972713894,1.9197802543640137
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",41867102.092837445,-0.1002391535288214,6470.4792784489655,5437.614124042611,21.21815835807096,22.304925489507376,1.9799370765686035
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",34321408.35065907,0.09805657941378321,5858.447605864464,4924.446708178719,19.218587333081526,20.188438080155148,3.6622419357299805
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",34320044.8348121,0.09809241168891836,5858.331232937593,4924.31050385543,19.218143320097884,20.18813481963725,3.6246933937072754
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",34322699.07031107,0.09802266017346417,5858.5577636745265,4923.9641855939335,19.21732064744407,20.190577462301896,4.667057275772095
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",19666296.28023551,0.4831830222107716,4434.6698050966,3698.4335719944556,14.470873063843289,15.463261770556578,0.4279916286468506
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",19647481.136433605,0.4836774714765514,4432.547928272587,3697.0046715572967,14.464532060360696,15.45358222427268,0.409984827041626
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",19681157.538870398,0.48279247837555317,4436.345065351702,3698.5473375544607,14.472446739651748,15.474023563312194,0.44118213653564453
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",7705914.113878461,0.797493783949525,2775.9528299087615,2290.3669160541735,8.978077977883066,9.799712116449854,0.6175334453582764
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",7710686.9540255945,0.7973683569354515,2776.812372852295,2291.521668798069,8.981731656924751,9.801662156678518,0.6112766265869141
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",7708988.5573268505,0.7974129896530932,2776.506538318765,2290.603332976848,8.978834110431514,9.803799836248835,0.603975772857666
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",1417867.4719844298,0.9627394008848995,1190.7424037063724,956.7278816758027,3.725136220957464,4.18255245321534,1.0117018222808838
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",1417431.8559182142,0.9627508485807753,1190.5594718107172,956.5838538998075,3.7244674272280767,4.1816929223497254,1.0114085674285889
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",1418742.6584823783,0.9627164015750943,1191.109843164088,956.9964334672105,3.7259033690529084,4.183232277394254,1.0121545791625977
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",18935015.98845452,0.5024005741549525,4351.438381553222,3664.041949844464,14.293402414278267,14.963922025214293,0.6119799613952637
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",18933980.705321763,0.5024277806961437,4351.319421201087,3664.079902689189,14.293721793632951,14.963541415746729,0.6231226921081543
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",18934824.64526715,0.5024056025246266,4351.416395297875,3664.4400988714283,14.294003180010192,14.964437921854909,0.6138334274291992
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",7098912.491796044,0.8134453764287387,2664.3784438018643,2245.728058342791,8.757381218107273,9.13767961124341,1.0423049926757812
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",7094694.919062555,0.813556211390374,2663.5868521718144,2244.209220214307,8.753153382818368,9.133264502572686,1.0224182605743408
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",7098347.792683367,0.8134602163398544,2664.2724696778605,2245.8040719344935,8.756514622336194,9.138577554854477,1.0299842357635498
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",1116174.352509331,0.9706676922116007,1056.4915297858904,869.8552404360795,3.3924490113638335,3.5698214269746362,1.8173670768737793
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",1114230.8477940361,0.9707187662022985,1055.5713371411882,867.3418244396224,3.385949310520562,3.555825937974383,1.8000273704528809
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",1113514.594248164,0.9707375888615137,1055.2320096775704,866.6078790443557,3.383747620518892,3.558481570239025,1.7914690971374512
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",18871005.500283122,0.5040827265324086,4344.07705966217,3653.8183030609794,14.26563930858622,14.95892964381001,1.082573413848877
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",18872180.2212433,0.5040518556593305,4344.2122670563995,3653.80378288095,14.265585263034728,14.956476216879148,1.0581634044647217
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",18864218.75058223,0.5042610777287624,4343.295839634025,3652.1651335971824,14.26027957148677,14.956577563592782,1.1347157955169678
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",7068466.961563543,0.8142454643912985,2658.658865210718,2237.6400362433847,8.741775157303927,9.143145615360948,2.020547389984131
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",7070326.907019093,0.8141965862814861,2659.008632370172,2237.5658290096,8.741816684545368,9.141975129529536,1.9624738693237305
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",7081937.113787057,0.8138914778926046,2661.1909202060374,2239.295914976456,8.748300160188974,9.151393189894756,2.0010807514190674
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",1133146.4531811774,0.9702216768739402,1064.4935195580936,884.3786474423999,3.454023595675871,3.6411305821060336,4.7984113693237305
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",1136027.5716571484,0.9701459630271546,1065.8459418026362,885.8019356597307,3.4589273927429547,3.6460731199374408,3.765146255493164
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",1135954.2715270668,0.9701478893050445,1065.8115553544476,885.8914317936291,3.4578473274851467,3.648106562583692,3.802738904953003
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",246423.43427804738,0.9935241586547227,496.41055012766134,353.9092643760479,1.2551017450810706,1.5969518864530927,0.40064167976379395
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",239886.83965881958,0.9936959359445593,489.7824411499657,345.40225237405747,1.214399068064778,1.561077575497134,0.39716148376464844
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",234618.73839674375,0.993834378086087,484.37458479646074,343.60687948012253,1.2200433267864805,1.5726155211641317,0.4014313220977783
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",231046.40712777534,0.9939282565380223,480.67286914051573,346.91969306087134,1.2202063584327527,1.5109510251053357,0.5646862983703613
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",227851.28240898062,0.9940122222566964,477.33770268959546,342.71222956470075,1.1944929686944241,1.4817295577835419,0.5638706684112549
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",217122.25188821333,0.9942941739292095,465.9637881726576,341.458329586523,1.2083909574489544,1.4791664390589165,0.5721936225891113
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",204772.93012958724,0.9946187057606278,452.5184307070677,327.99047025018046,1.1561092499337475,1.4278435564653746,0.8929681777954102
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",206477.53251699102,0.9945739099616814,454.39798912076077,329.8071124839353,1.1544066896348237,1.4186249987011177,0.8969526290893555
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",198571.28464000183,0.9947816808136615,445.6133802299947,325.08510651173646,1.1491690273816946,1.4220005825239297,0.8834881782531738
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",161150.53233230277,0.9957650728992217,401.4355892696894,286.4167979823491,1.0037053362767785,1.32684390108069,0.5797083377838135
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",164122.03751282892,0.9956869837509142,405.1197816854034,289.73878444413623,1.0159531625235454,1.335923332659112,0.5875537395477295
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",159129.15325700678,0.9958181933754808,398.9099563272478,285.5105601883183,1.0029753216265216,1.3148340150864384,0.5936381816864014
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",153836.17738324884,0.9959572892049958,392.2195525254304,280.40573916188026,0.9728539854610527,1.2875319586431895,0.8668713569641113
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",155902.14642061532,0.9959029969346627,394.8444585157747,281.9955934344993,0.9792329819731405,1.2968839163710069,0.8741326332092285
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",153915.49141220492,0.9959552048859072,392.3206487201571,280.84535693347726,0.9737391376809303,1.2770425202536015,0.9190218448638916
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",149458.13310553896,0.9960723412503831,386.5981545552681,275.9508812416043,0.9561756233013299,1.2805616494796421,1.4317057132720947
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",154769.02456384836,0.9959327746114116,393.4069452409913,281.0841085057324,0.9766575901448367,1.3022437433383873,1.562976360321045
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",149696.20896082514,0.9960660847777734,386.90594329995133,273.9787595085067,0.9452679919758653,1.2823567621004819,1.4855895042419434
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",142512.4601349589,0.9962548688428803,377.5082252547074,264.70957387365115,0.9411438650024433,1.282844534864496,1.0592751502990723
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",142924.98327961966,0.9962440280133792,378.05420680058523,266.9347888529333,0.9532637779848141,1.3055211386071017,1.0836844444274902
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",139218.40190396036,0.996341434467406,373.11982244844666,260.16712891638906,0.9193968577290508,1.2701311758739677,1.0879485607147217
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",135909.04228527387,0.9964284022020611,368.65843579833336,255.6541277091669,0.8979467861997223,1.2579813546234253,1.6828064918518066
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",137366.73142017506,0.9963900951165519,370.6301814749779,260.0184033658517,0.9200411757429869,1.2787254058200113,1.6977438926696777
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",133542.8336101825,0.9964905845672026,365.43512914084016,251.9047525665752,0.8795930959834225,1.2563022810837772,2.7589237689971924
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",136673.96792749566,0.9964083004730414,369.6944250695372,257.27643213323546,0.903352988518325,1.2644318029493706,2.8506534099578857
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",137564.2946375703,0.9963849032886916,370.89660909419257,260.6368184107319,0.9217052558479228,1.2845062563505745,2.8768727779388428
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",134405.14127838972,0.9964679237043408,366.6130675226808,252.98222332173484,0.882935124103205,1.2637669970088419,2.806037425994873
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",46377423.23016941,-0.21876734540791087,6810.097152770246,5719.335800028056,22.32041808984431,23.501823636703296,0.43146586418151855
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",46377438.73688168,-0.21876775291383166,6810.098291279039,5719.313068983313,22.32033003374804,23.50188832688622,0.401195764541626
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",46376202.28879969,-0.2187352598937009,6810.007510186731,5719.26006208564,22.31996109704586,23.501528742838413,0.420135498046875
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",42132163.090907454,-0.10720477745720736,6490.9292933221395,5448.272200891419,21.268770952279837,22.421257411010696,0.6039490699768066
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",42135314.435052566,-0.10728759265198762,6491.172038626966,5448.390375320839,21.26933110106657,22.422396638669866,0.6228768825531006
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",42135198.80319335,-0.1072845539248597,6491.163131765627,5448.301416947407,21.26905989950478,22.422658307977418,0.6058077812194824
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",34822301.78905918,0.08489343830477025,5901.042432406259,4946.722400073856,19.32161897279963,20.425881267829727,1.0126934051513672
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",34825344.09429781,0.08481348857877513,5901.300203709163,4946.797240655497,19.321933070195616,20.427313455114703,1.0059375762939453
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",34827754.73518513,0.08475013856511893,5901.504446764836,4946.812690849438,19.32216704734639,20.428530298318847,1.0035288333892822
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",46251646.438638516,-0.21546201631346684,6800.85630186659,5715.4309490431615,22.29969031991089,23.444672297965276,0.6089293956756592
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",46250691.91377767,-0.2154369320450933,6800.786124690121,5715.420417367416,22.29951837783997,23.44421307001559,0.6069924831390381
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",46247328.93887805,-0.21534855533708308,6800.538871212932,5715.179110722052,22.298950539229892,23.443419821743554,0.6344907283782959
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",41892282.33748273,-0.10090087334388609,6472.424764914825,5440.706851929768,21.227631475703635,22.307263543876,1.0300202369689941
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",41891000.35029478,-0.10086718358682178,6472.325729619514,5440.685793483373,21.227360444384523,22.30669289914724,1.0191082954406738
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",41888858.18806353,-0.10081088901083701,6472.160241222673,5440.5854593390495,21.22709733300685,22.305708461715398,1.0184965133666992
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",34376138.52624444,0.09661830738040955,5863.1167928197065,4930.919072605021,19.237690831184445,20.197960934976898,1.8276631832122803
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",34374083.79640465,0.09667230429222473,5862.941565153506,4930.863483122046,19.237484466363668,20.19605669695949,1.8343334197998047
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",34374238.476590134,0.09666823940146707,5862.9547564850045,4931.098118993512,19.237931710525125,20.194764243589265,1.8373887538909912
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",46249134.602844015,-0.215396006966027,6800.671628805791,5715.168287399779,22.298934853320926,23.445095758531814,0.9328799247741699
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",46248769.128337234,-0.21538640254293884,6800.644758281176,5715.135782734763,22.29864455871754,23.444891578857796,0.9357032775878906
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",46242150.99093304,-0.2152124823638113,6800.158159258727,5714.635657768489,22.297367194871452,23.44319277267527,0.9566473960876465
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",41885669.47412747,-0.10072709176320127,6471.913895759698,5440.1167451259,21.225991048881575,22.30743157987644,1.5734996795654297
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",41882261.69852341,-0.10063753772295003,6471.650616227935,5439.741751359098,21.224675157190987,22.306681350336625,1.6133675575256348
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",41870080.33152172,-0.10031741962905749,6470.709414857209,5438.833521511051,21.222276595856584,22.303265180749015,1.6681036949157715
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",34359300.22937445,0.09706080644456794,5861.680665933146,4929.565989150571,19.234217494004767,20.195556157210763,2.919187545776367
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",34355933.70945801,0.09714927631322512,5861.393495531417,4929.125987174022,19.232722738858897,20.194683715664098,2.9981789588928223
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",34343081.06857801,0.09748703503106171,5860.297011976271,4927.967859510497,19.229378290120742,20.190663717146133,2.9340102672576904
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",19666296.28023551,0.4831830222107716,4434.6698050966,3698.4335719944556,14.470873063843289,15.463261770556578,0.3939201831817627
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",19647481.136433605,0.4836774714765514,4432.547928272587,3697.0046715572967,14.464532060360696,15.45358222427268,0.4203345775604248
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",19681157.538870398,0.48279247837555317,4436.345065351702,3698.5473375544607,14.472446739651748,15.474023563312194,0.39298486709594727
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",7705914.113878461,0.797493783949525,2775.9528299087615,2290.3669160541735,8.978077977883066,9.799712116449854,0.6238720417022705
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",7710686.9540255945,0.7973683569354515,2776.812372852295,2291.521668798069,8.981731656924751,9.801662156678518,0.6127293109893799
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",7708988.5573268505,0.7974129896530932,2776.506538318765,2290.603332976848,8.978834110431514,9.803799836248835,0.6023373603820801
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",1417867.4719844298,0.9627394008848995,1190.7424037063724,956.7278816758027,3.725136220957464,4.18255245321534,1.017578125
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",1417431.8559182142,0.9627508485807753,1190.5594718107172,956.5838538998075,3.7244674272280767,4.1816929223497254,1.0177977085113525
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",1418742.6584823783,0.9627164015750943,1191.109843164088,956.9964334672105,3.7259033690529084,4.183232277394254,1.0022125244140625
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",18926746.28542658,0.5026178963627141,4350.488051406023,3661.6568907362453,14.285569617866223,14.968144662851316,0.6081054210662842
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",18930165.90512992,0.5025280310675367,4350.881049296788,3662.982702613739,14.290084015328592,14.965883358065996,0.619492769241333
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",18935912.61557414,0.502377011400097,4351.541406855063,3664.457645487551,14.2942016527713,14.96541987795766,0.6140642166137695
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",7119047.20435098,0.8129162497877578,2668.154269218888,2244.5569667506297,8.757016271610897,9.16762888209976,1.0335755348205566
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",7107441.286291478,0.8132212454722787,2665.9784857142936,2242.8823184346074,8.750882051877786,9.156913905355719,1.0142114162445068
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",7102290.96834178,0.8133565923479429,2665.0123767708433,2244.161759946532,8.75178246592271,9.150180883264362,1.0270042419433594
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",1163395.551145075,0.9694267510186707,1078.608154588623,884.8950018031752,3.445690106850409,3.6412816372439143,1.7366771697998047
