Model,Params,MSE,RMSE,MAE,MAPE,R2,CVRMSE,Training Time (s),Train_Loss_Final,Val_Loss_Final,Overfit_Gap,Loss_Ratio
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",204400.0123044648,452.1061958262293,328.9506709462473,1.163074672811949,0.9946285057890926,1.4304800010283811,583.406210899353,370.52053859656,452.1061958262293,81.58565722966927,1.2201919967478605
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",161769.7323953281,402.20608199693856,285.05676951559883,0.9994688406002274,0.9957488007399569,1.3117053869714825,158.62715101242065,359.8895714760642,402.20608199693856,42.316510520874374,1.1175819303330072
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",163486.2387003217,404.3343155117083,288.67197242551015,1.0128018428921273,0.9957036921140996,1.3291555704462066,181.82532024383545,358.7264240492575,404.3343155117083,45.60789146245082,1.1271383661890162
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",160477.8213933877,400.59683148196234,286.3410518753221,1.0010116178008224,0.9957827512881476,1.295770153006697,227.9219846725464,355.3323319082222,400.59683148196234,45.264499573740125,1.1273863803236215
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",158221.78551215134,397.7710214585162,283.7551524356846,0.9872873563220179,0.99584203838671,1.289593352808285,324.98127341270447,324.9020057124142,397.7710214585162,72.86901574610198,1.2242799812402565
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",150568.08067914998,388.0310305621832,275.58915648361557,0.9529596150278695,0.9960431725781368,1.259905368235889,372.187531709671,321.9811882160627,388.0310305621832,66.0498423461205,1.205135718369355
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",153345.71391397496,391.5938124051183,277.0750588305446,0.954444658614504,0.9959701782535637,1.259891752602695,467.95010113716125,320.7674625374455,391.5938124051183,70.82634986767277,1.2208027875003211
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",162343.77675257382,402.91906973060213,285.58254084879974,0.9917770430093095,0.9957337152421285,1.3221558420548054,664.7471969127655,297.6802419611493,402.91906973060213,105.23882776945283,1.353529770992284
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",153085.39990901292,391.26129365043624,280.0811202974957,0.9695192015805069,0.9959770191297207,1.2819930897842036,764.5706965923309,291.84194925482683,391.26129365043624,99.41934439560941,1.3406615966260549
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",150343.0520440168,387.7409599771693,273.5349054146965,0.9416954755724454,0.9960490861786169,1.2688597103631296,959.990710735321,294.47331834572304,387.7409599771693,93.26764163144628,1.316726969205225
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",131377.86878972818,362.4608513891234,255.66628970480753,0.899537592713247,0.9965474783798242,1.2134588098964316,212.69825720787048,284.01845544328813,362.4608513891234,78.44239594583524,1.2761876717602894
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",136219.14484886508,369.0787786487664,259.16380161869154,0.9121983922369511,0.9964202529162253,1.2302831713270443,242.83980703353882,281.4807545106257,369.0787786487664,87.59802413814072,1.3112043105413587
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",133422.15186805924,365.2699712104175,256.2134844265866,0.9023990888182666,0.9964937560018413,1.223924146736555,306.41872000694275,279.7133377419444,365.2699712104175,85.55663346847314,1.3058725556641324
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",130675.734105091,361.4909875848788,253.62848858687838,0.8832743766953376,0.9965659300049062,1.2072698983728067,442.1888391971588,254.37263847112177,361.4909875848788,107.118349113757,1.4211079845598955
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",141560.33070845605,376.24504077589654,263.7454453688884,0.928493538176125,0.9962798901608579,1.2924345389422274,508.51699566841125,252.7526286967548,376.24504077589654,123.49241207914173,1.4885900206691987
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",133698.0154272631,365.6473922062936,255.2321985638006,0.8968921953115864,0.9964865064939056,1.238780431383933,636.3796498775482,247.9804683390123,365.6473922062936,117.6669238672813,1.4745007728044923
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",137305.8038753128,370.54797783190344,260.6293633454773,0.9138951852202202,0.9963916962512623,1.267962609757757,915.4278244972229,226.78988715555982,370.54797783190344,143.7580906763436,1.633882279670332
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",129290.16191135648,359.5694118127354,254.00960916025343,0.8872434447197746,0.9966023419059307,1.2141588535446497,1049.7701058387756,225.28919382363554,359.5694118127354,134.28021798909984,1.5960348817006251
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",133901.3230587183,365.9252971013596,255.70803416804137,0.90000377132068,0.9964811637067253,1.2520372545120786,1328.2516355514526,226.15198293708966,365.9252971013596,139.77331416426995,1.6180503586526223
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",46377423.23016941,6810.097152770246,5719.335800028056,22.32041808984431,-0.21876734540791087,23.501823636703296,0.9206619262695312,6828.669404909434,6810.097152770246,-18.572252139188095,0.9972802531448022
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",46377438.73688168,6810.098291279039,5719.313068983313,22.32033003374804,-0.21876775291383166,23.50188832688622,0.4152038097381592,6828.647763135615,6810.098291279039,-18.54947185657602,0.9972835805125702
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",46376202.28879969,6810.007510186731,5719.26006208564,22.31996109704586,-0.2187352598937009,23.501528742838413,0.4022064208984375,6828.633447778184,6810.007510186731,-18.625937591452384,0.9972723770086807
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",42132163.090907454,6490.9292933221395,5448.272200891419,21.268770952279837,-0.10720477745720736,22.421257411010696,0.6324648857116699,6506.785411645504,6490.9292933221395,-15.856118323364171,0.9975631410411989
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",42135314.435052566,6491.172038626966,5448.390375320839,21.26933110106657,-0.10728759265198762,22.422396638669866,0.5971050262451172,6506.750963720202,6491.172038626966,-15.578925093235739,0.9976057290066733
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",42135198.80319335,6491.163131765627,5448.301416947407,21.26905989950478,-0.1072845539248597,22.422658307977418,0.6561100482940674,6506.717610461974,6491.163131765627,-15.55447869634645,0.9976094738349583
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",34822301.78905918,5901.042432406259,4946.722400073856,19.32161897279963,0.08489343830477025,20.425881267829727,1.015709638595581,5909.287467777017,5901.042432406259,-8.24503537075816,0.9986047327337318
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",34825344.09429781,5901.300203709163,4946.797240655497,19.321933070195616,0.08481348857877513,20.427313455114703,1.018507480621338,5909.178756666317,5901.300203709163,-7.87855295715417,0.9986667262437667
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",34827754.73518513,5901.504446764836,4946.812690849438,19.32216704734639,0.08475013856511893,20.428530298318847,1.0023167133331299,5909.092060759196,5901.504446764836,-7.587613994360254,0.9987159424973682
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",46251683.66361044,6800.859038651694,5715.437011632024,22.299710421150483,-0.21546299456057616,23.44466389313059,0.6253411769866943,6821.3306146302575,6800.859038651694,-20.471575978563123,0.9969988881737155
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",46250699.64535824,6800.786693122954,5715.421574969921,22.29952213209341,-0.21543713522580643,23.444210458932336,0.6079399585723877,6821.289489064604,6800.786693122954,-20.50279594165022,0.9969942932381746
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",46247328.93887805,6800.538871212932,5715.179110722052,22.298950539229892,-0.21534855533708308,23.443419821743554,0.6624937057495117,6821.236668465522,6800.538871212932,-20.697797252590135,0.9969656825794836
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",41892493.59597258,6472.441084781891,5440.739058131887,21.2277389195516,-0.10090642507425285,22.307214588607938,1.0675339698791504,6492.448510904128,6472.441084781891,-20.00742612223712,0.9969183542867326
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",41890914.99526264,6472.319135770627,5440.681981788271,21.227341065660912,-0.10086494051425121,22.30665181840476,1.0056769847869873,6492.362293487876,6472.319135770627,-20.043157717248505,0.996912809727616
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",41888858.18806353,6472.160241222673,5440.5854593390495,21.22709733300685,-0.10081088901083701,22.305708461715398,1.0204529762268066,6492.262580550135,6472.160241222673,-20.102339327461777,0.9969036465980773
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",34376909.66329879,5863.182554150842,4931.0590120325705,19.23815436468263,0.09659804241967618,20.197726090444572,2.7139482498168945,5882.275575320108,5863.182554150842,-19.09302116926574,0.9967541437110881
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",34374207.1376167,5862.952083858157,4930.885834115569,19.237557836210538,0.09666906296851319,20.196016830696315,1.936255693435669,5882.093328723022,5862.952083858157,-19.141244864865257,0.9967458447537042
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",34374238.476590134,5862.9547564850045,4931.098118993512,19.237931710525125,0.09666823940146707,20.194764243589265,1.824439287185669,5881.851080762277,5862.9547564850045,-18.89632427727247,0.9967873507816142
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",46239824.57598922,6799.987101163444,5714.01363338715,22.295257759278908,-0.21515134575103922,23.44384021039511,1.0552539825439453,6820.409246606238,6799.987101163444,-20.422145442794317,0.9970057301982347
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",46238207.37090563,6799.868187759645,5713.927608478747,22.29488824284314,-0.21510884669418284,23.443312339337112,1.062178373336792,6820.310709831034,6799.868187759645,-20.44252207138925,0.997002699299033
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",46242483.74194922,6800.18262563214,5713.993082101228,22.295315892797195,-0.2152212268356779,23.44479540137197,1.106271505355835,6820.164131258088,6800.18262563214,-19.981505625947648,0.9970702309737138
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",41864503.766290374,6470.278492174071,5437.585226293628,21.218130390858033,-0.10017087126284552,22.303770594570153,1.886481761932373,6490.559181859592,6470.278492174071,-20.280689685520883,0.9968753555560816
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",41862803.828552,6470.147125726895,5437.458354481765,21.217629249298465,-0.10012619804772371,22.30336972713894,1.8765676021575928,6490.378193587062,6470.147125726895,-20.23106786016706,0.9968829138677686
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",41867102.092837445,6470.4792784489655,5437.614124042611,21.21815835807096,-0.1002391535288214,22.304925489507376,1.917712926864624,6490.103708414419,6470.4792784489655,-19.6244299654536,0.9969762532546267
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",34321408.35065907,5858.447605864464,4924.446708178719,19.218587333081526,0.09805657941378321,20.188438080155148,3.5840275287628174,5878.490713437772,5858.447605864464,-20.04310757330768,0.9965904330634578
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",34320044.8348121,5858.331232937593,4924.31050385543,19.218143320097884,0.09809241168891836,20.18813481963725,3.541029453277588,5878.117017894887,5858.331232937593,-19.7857849572938,0.9966339926719628
XGBoost,"{'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",34322699.07031107,5858.5577636745265,4923.9641855939335,19.21732064744407,0.09802266017346417,20.190577462301896,3.703570604324341,5877.553208558353,5858.5577636745265,-18.995444883826167,0.996768137316704
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",19666296.28023551,4434.6698050966,3698.4335719944556,14.470873063843289,0.4831830222107716,15.463261770556578,0.39408040046691895,4426.218719104286,4434.6698050966,8.451085992313892,1.0019093240819388
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",19647481.136433605,4432.547928272587,3697.0046715572967,14.464532060360696,0.4836774714765514,15.45358222427268,0.4033238887786865,4426.067869172586,4432.547928272587,6.480059100001199,1.0014640668176678
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",19681157.538870398,4436.345065351702,3698.5473375544607,14.472446739651748,0.48279247837555317,15.474023563312194,0.40985608100891113,4426.0360198355065,4436.345065351702,10.30904551619551,1.002329182471628
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",7705914.113878461,2775.9528299087615,2290.3669160541735,8.978077977883066,0.797493783949525,9.799712116449854,0.611199140548706,2770.9101316387164,2775.9528299087615,5.0426982700450935,1.0018198707393888
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",7710686.9540255945,2776.812372852295,2291.521668798069,8.981731656924751,0.7973683569354515,9.801662156678518,0.5961923599243164,2771.004954999571,2776.812372852295,5.807417852724029,1.002095780392686
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",7708988.5573268505,2776.506538318765,2290.603332976848,8.978834110431514,0.7974129896530932,9.803799836248835,0.6076860427856445,2770.7469161981517,2776.506538318765,5.75962212061313,1.0020787254465364
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",1417867.4719844298,1190.7424037063724,956.7278816758027,3.725136220957464,0.9627394008848995,4.18255245321534,1.956597089767456,1209.3701096052373,1190.7424037063724,-18.62770589886486,0.9845971834834373
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",1417431.8559182142,1190.5594718107172,956.5838538998075,3.7244674272280767,0.9627508485807753,4.1816929223497254,1.0591437816619873,1209.397010940578,1190.5594718107172,-18.837539129860716,0.9844240237412111
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",1418742.6584823783,1191.109843164088,956.9964334672105,3.7259033690529084,0.9627164015750943,4.183232277394254,1.0132174491882324,1209.2102225567276,1191.109843164088,-18.100379392639525,0.9850312385266075
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",18935015.98845452,4351.438381553222,3664.041949844464,14.293402414278267,0.5024005741549525,14.963922025214293,0.6030962467193604,4369.902177598799,4351.438381553222,-18.46379604557751,0.9957747804652864
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",18933980.705321763,4351.319421201087,3664.079902689189,14.293721793632951,0.5024277806961437,14.963541415746729,0.6258649826049805,4369.573908323883,4351.319421201087,-18.25448712279649,0.9958223644900428
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",18934824.64526715,4351.416395297875,3664.4400988714283,14.294003180010192,0.5024056025246266,14.964437921854909,0.6174921989440918,4369.173936338795,4351.416395297875,-17.757541040919932,0.9959357211913151
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",7098912.491796044,2664.3784438018643,2245.728058342791,8.757381218107273,0.8134453764287387,9.13767961124341,1.0218532085418701,2683.1207411067385,2664.3784438018643,-18.742297304874228,0.9930147395092092
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",7094694.919062555,2663.5868521718144,2244.209220214307,8.753153382818368,0.813556211390374,9.133264502572686,1.0170328617095947,2682.816927075412,2663.5868521718144,-19.230074903597597,0.9928321330056015
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",7098347.792683367,2664.2724696778605,2245.8040719344935,8.756514622336194,0.8134602163398544,9.138577554854477,1.0081398487091064,2682.247582636003,2664.2724696778605,-17.97511295814229,0.9932984885233909
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",1116174.352509331,1056.4915297858904,869.8552404360795,3.3924490113638335,0.9706676922116007,3.5698214269746362,1.7981698513031006,1077.5662468226758,1056.4915297858904,-21.074717036785387,0.9804423003235981
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",1114230.8477940361,1055.5713371411882,867.3418244396224,3.385949310520562,0.9707187662022985,3.555825937974383,1.8171241283416748,1077.2858387957847,1055.5713371411882,-21.71450165459646,0.9798433239604547
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",1113514.594248164,1055.2320096775704,866.6078790443557,3.383747620518892,0.9707375888615137,3.558481570239025,1.7732768058776855,1076.811274121879,1055.2320096775704,-21.579264444308592,0.9799600311002444
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",18871005.500283122,4344.07705966217,3653.8183030609794,14.26563930858622,0.5040827265324086,14.95892964381001,1.0762951374053955,4360.701865228542,4344.07705966217,-16.624805566372743,0.9961875849163329
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",18872180.2212433,4344.2122670563995,3653.80378288095,14.265585263034728,0.5040518556593305,14.956476216879148,1.0694515705108643,4359.884779593321,4344.2122670563995,-15.672512536921204,0.9964052920365517
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",18864218.75058223,4343.295839634025,3652.1651335971824,14.26027957148677,0.5042610777287624,14.956577563592782,1.0720560550689697,4358.8099393284065,4343.295839634025,-15.514099694381912,0.9964407487570398
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",7068466.961563543,2658.658865210718,2237.6400362433847,8.741775157303927,0.8142454643912985,9.143145615360948,1.9767494201660156,2665.3654917619074,2658.658865210718,-6.706626551189402,0.9974837872809871
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",7070326.907019093,2659.008632370172,2237.5658290096,8.741816684545368,0.8141965862814861,9.141975129529536,1.9902098178863525,2664.3025426506656,2659.008632370172,-5.293910280493492,0.9980130220964971
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",7081937.113787057,2661.1909202060374,2239.295914976456,8.748300160188974,0.8138914778926046,9.151393189894756,2.0871598720550537,2662.80913738528,2661.1909202060374,-1.6182171792424924,0.9993922894598328
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",1133146.4531811774,1064.4935195580936,884.3786474423999,3.454023595675871,0.9702216768739402,3.6411305821060336,3.784960985183716,1038.51530412894,1064.4935195580936,25.97821542915358,1.0250147641790825
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",1136027.5716571484,1065.8459418026362,885.8019356597307,3.4589273927429547,0.9701459630271546,3.6460731199374408,4.818321466445923,1037.3401031584544,1065.8459418026362,28.505838644181722,1.0274797422343822
XGBoost,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",1135954.2715270668,1065.8115553544476,885.8914317936291,3.4578473274851467,0.9701478893050445,3.648106562583692,3.8019275665283203,1035.879570088935,1065.8115553544476,29.931985265512594,1.028895236598732
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",246423.43427804738,496.41055012766134,353.9092643760479,1.2551017450810706,0.9935241586547227,1.5969518864530927,0.4047820568084717,476.943019600075,496.41055012766134,19.467530527586348,1.040817308834733
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",239886.83965881958,489.7824411499657,345.40225237405747,1.214399068064778,0.9936959359445593,1.561077575497134,0.3874061107635498,477.9641032312603,489.7824411499657,11.818337918705367,1.0247264132155698
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",234618.73839674375,484.37458479646074,343.60687948012253,1.2200433267864805,0.993834378086087,1.5726155211641317,0.3752725124359131,477.4003831168618,484.37458479646074,6.974201679598934,1.0146087056614106
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",231046.40712777534,480.67286914051573,346.91969306087134,1.2202063584327527,0.9939282565380223,1.5109510251053357,0.546633243560791,420.56071788070125,480.67286914051573,60.11215125981448,1.1429333475621142
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",227851.28240898062,477.33770268959546,342.71222956470075,1.1944929686944241,0.9940122222566964,1.4817295577835419,0.5912182331085205,420.6853446702577,477.33770268959546,56.65235801933778,1.1346668210268724
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",217122.25188821333,465.9637881726576,341.458329586523,1.2083909574489544,0.9942941739292095,1.4791664390589165,0.569178581237793,417.7439867318914,465.9637881726576,48.21980144076616,1.1154290737204882
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",204772.93012958724,452.5184307070677,327.99047025018046,1.1561092499337475,0.9946187057606278,1.4278435564653746,0.8768501281738281,383.0230809956124,452.5184307070677,69.49534971145528,1.1814390650579394
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",206477.53251699102,454.39798912076077,329.8071124839353,1.1544066896348237,0.9945739099616814,1.4186249987011177,0.8885595798492432,382.4155179598317,454.39798912076077,71.9824711609291,1.1882310413158756
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",198571.28464000183,445.6133802299947,325.08510651173646,1.1491690273816946,0.9947816808136615,1.4220005825239297,0.8756668567657471,381.6823879299505,445.6133802299947,63.93099230004418,1.167497883899682
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",161150.53233230277,401.4355892696894,286.4167979823491,1.0037053362767785,0.9957650728992217,1.32684390108069,0.5842888355255127,371.35429791493505,401.4355892696894,30.08129135475434,1.0810042903061943
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",164122.03751282892,405.1197816854034,289.73878444413623,1.0159531625235454,0.9956869837509142,1.335923332659112,0.6039364337921143,371.8971993916661,405.1197816854034,33.222582293737275,1.0893327036290712
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",159129.15325700678,398.9099563272478,285.5105601883183,1.0029753216265216,0.9958181933754808,1.3148340150864384,0.5811922550201416,370.5670962091039,398.9099563272478,28.342860118143903,1.0764850965131307
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",153836.17738324884,392.2195525254304,280.40573916188026,0.9728539854610527,0.9959572892049958,1.2875319586431895,0.8897137641906738,334.6848057617212,392.2195525254304,57.53474676370922,1.1719072565387718
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",155902.14642061532,394.8444585157747,281.9955934344993,0.9792329819731405,0.9959029969346627,1.2968839163710069,0.8743672370910645,335.8432668665887,394.8444585157747,59.00119164918601,1.1756807340509339
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",153915.49141220492,392.3206487201571,280.84535693347726,0.9737391376809303,0.9959552048859072,1.2770425202536015,0.8582429885864258,332.4953869916501,392.3206487201571,59.82526172850703,1.1799280954535751
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",149458.13310553896,386.5981545552681,275.9508812416043,0.9561756233013299,0.9960723412503831,1.2805616494796421,1.4502980709075928,304.39400942536906,386.5981545552681,82.20414512989902,1.2700583539245167
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",154769.02456384836,393.4069452409913,281.0841085057324,0.9766575901448367,0.9959327746114116,1.3022437433383873,1.4273581504821777,302.66364711972756,393.4069452409913,90.74329812126376,1.2998156500947984
