num_layers,dropout,epochs,batch_size,MSE,R2,MAE,MAPE,MRE,RMSE,CVRMSE,Training Time (s)
1,True,10,16,162926.17175836433,0.996809342049633,280.14650670383946,0.8908068510557241,0.8908068510557241,403.64114230138176,1.2811756188568983,278.53264355659485
1,True,10,32,343148.600002264,0.9932799635752914,470.7775174556196,1.4397766691532838,1.4397766691532838,585.7888698176707,1.3378377577604914,132.7739896774292
1,True,10,64,241864.75726616717,0.9952634515231267,363.28434905461165,1.1349193954086423,1.1349193954086423,491.79747586396496,1.29942599533183,67.95533585548401
1,True,20,16,191823.69888313935,0.9962434285216127,317.46887243095154,0.9933788670218411,0.9933788670218411,437.9768245959361,1.3241967761486526,569.3330931663513
1,True,20,32,1730943.6601898973,0.9661021363761421,1058.3789686723246,2.955344518464497,2.955344518464497,1315.6533206699619,2.3719889614296434,281.0642833709717
1,True,20,64,173045.49511841484,0.9966111706988756,290.2523270597681,0.9249638613052346,0.9249638613052346,415.9873737487892,1.2881725075283834,140.74251103401184
1,True,50,16,128417.62020593205,0.9974851388426106,252.08225505512203,0.8046340134330239,0.8046340134330239,358.3540430997424,1.1598710140202695,1453.2876172065735
1,True,50,32,172844.18081512387,0.9966151131292131,296.5982078609558,0.9162578490838081,0.9162578490838081,415.74533168169654,1.2364470900194726,688.7769765853882
1,True,50,64,131875.03644678718,0.9974174306745639,253.07662415130721,0.8059091505999358,0.8059091505999358,363.1460263403514,1.1693289132503946,334.51653718948364
1,False,10,16,137743.83079306988,0.9973024993830596,254.68126158498728,0.8114646276966564,0.8114646276966564,371.13856009995766,1.1889546130669157,285.5943601131439
1,False,10,32,190910.88404948034,0.9962613045931781,329.0571557946708,1.03673469044747,1.03673469044747,436.9335007177641,1.224389514020718,134.06603360176086
1,False,10,64,220632.50672921917,0.9956792524239197,339.8271927027291,1.0543271495992756,1.0543271495992756,469.7153464910628,1.2601135665854821,67.04611325263977
1,False,20,16,221797.43641560245,0.9956564390715568,372.8232665364554,1.1539960970217753,1.1539960970217753,470.9537518861087,1.1071266892926421,563.7151947021484
1,False,20,32,147807.867151504,0.9971054107430133,274.50205443704664,0.8688431735478643,0.8688431735478643,384.45788735764546,1.1912976230704186,271.53029894828796
1,False,20,64,138512.506627232,0.9972874460516332,255.89697112639058,0.81407167670433,0.81407167670433,372.1726838810608,1.1870467588419096,129.3887801170349
1,False,50,16,110390.35217947334,0.9978381751008817,233.36381910805224,0.7364062105309183,0.7364062105309183,332.25043593571604,1.0501185231313848,1418.9963567256927
1,False,50,32,121400.69094986102,0.9976225545866646,251.44585445476753,0.7929562945846149,0.7929562945846149,348.4260193353261,1.033370056042977,682.5890066623688
1,False,50,64,109557.34452199803,0.997854488271911,235.1944578491241,0.7598006156530535,0.7598006156530535,330.9944780838466,1.0634920825925958,329.0957977771759
2,True,10,16,356885.0882006479,0.9930109556264316,461.4276530806262,1.435495799684747,1.435495799684747,597.3986007689069,1.827265402209758,417.5241072177887
2,True,10,32,299916.23409876844,0.9941266028260297,435.20512104303407,1.3887560287677276,1.3887560287677276,547.6460847105259,1.316735533872351,205.03060603141785
2,True,10,64,197665.049620653,0.9961290346708864,314.78913216558226,1.0130800569845104,1.0130800569845104,444.5953774170993,1.4456907373782517,102.11512351036072
2,True,20,16,983756.6027582514,0.9807346432317094,779.6358883003735,2.272797508473327,2.272797508473327,991.8450497725194,2.5253660750645963,835.295257806778
2,True,20,32,180536.0445991524,0.9964644798327281,306.4795947495117,0.977411075820195,0.977411075820195,424.89533369896213,1.2965437589385647,404.54142570495605
2,True,20,64,970118.5062077692,0.9810017243317994,712.6557176207365,1.9603074277319295,1.9603074277319295,984.9459407539935,1.926707640391976,206.63037037849426
2,True,50,16,3867515.971984924,0.9242606608195124,1699.3480521097479,6.220784864664714,6.220784864664714,1966.6001047454777,4.839257079451927,2081.9723811149597
2,True,50,32,2483490.8628489245,0.9513646593380662,1246.8455223121096,3.443229273994824,3.443229273994824,1575.9095351094631,2.9428888159952695,1019.189879655838
2,True,50,64,436722.68678436993,0.9914474593145122,517.0404535838348,1.8971703696015387,1.8971703696015387,660.8499729775057,2.1081203557490333,513.6100935935974
2,False,10,16,144943.90311616976,0.9971614970643223,270.8736252849742,0.8700368516521929,0.8700368516521929,380.7149893505242,1.2181904345441057,398.38374423980713
2,False,10,32,294019.7700738261,0.9942420759855424,417.38848087986105,1.2927757803997155,1.2927757803997155,542.2358989165381,1.283266975529023,196.7291979789734
2,False,10,64,179105.4522197733,0.9964924957794586,304.79571036247614,0.9455525112104195,0.9455525112104195,423.2085209678242,1.2241725747714836,101.05374646186829
2,False,20,16,186762.30222914237,0.9963425481737824,339.2370513180655,1.0856075250683348,1.0856075250683348,432.1600423791426,1.0934738451612251,795.783641576767
2,False,20,32,136340.03882610583,0.9973299904850215,257.3034248868621,0.8179933505629596,0.8179933505629596,369.2425203387414,1.1793608845450454,388.728643655777
2,False,20,64,236325.35916872896,0.9953719320968066,380.8411989415151,1.2604952601864907,1.2604952601864907,486.13306734754116,1.3411073574132488,196.40615129470825
2,False,50,16,103451.22551308881,0.9979740672011365,222.2262884470587,0.7156429266294221,0.7156429266294221,321.6383458375086,1.0422643997737442,1993.4826419353485
2,False,50,32,137458.0153388857,0.997308096638193,271.1455085029054,0.8678755518082295,0.8678755518082295,370.7533079270982,1.1060205704299366,968.8319838047028
2,False,50,64,107039.83788252747,0.9979037897591284,225.4110228933806,0.716163998564319,0.716163998564319,327.1694329892808,1.0545570229377748,493.8719606399536
