num_layers,dropout,epochs,batch_size,MSE,R2,MAE,MAPE,MRE,RMSE,CVRMSE,Training Time (s),Train Loss Final,Validation Loss Final,Overfit Gap,Loss Ratio
2,True,20,64,1927714.7875537388,0.9622486771365961,1093.3515012023636,3.121036096341178,3.121036096341178,1388.4216893846549,2.9131700630178106,237.60789251327515,0.0003494386619422585,0.0013142911484465003,0.0009648524865042418,3.761149785605792
2,True,50,16,305414.8804840256,0.9940189203118208,388.44243197471894,1.189861963367456,1.189861963367456,552.643538353635,1.6471804678251167,2571.7811658382416,0.00022615357011090964,0.00020811126159969717,-1.8042308511212468e-05,0.920220987436262
2,True,50,32,3558243.368789754,0.9303172880609532,1525.8001574804134,4.515554396717347,4.515554396717347,1886.3306626330798,5.0272631382434625,1180.7674045562744,0.00021571021352428943,0.002424603793770075,0.0022088935802457854,11.240097323889856
2,True,50,64,4796429.279865136,0.9060693254496162,1808.1791674105118,5.04281985487405,5.04281985487405,2190.0751767610936,3.097288158150365,591.3374261856079,0.00023300301108974963,0.003263382939621806,0.0030303799285320565,14.005754364971683
2,False,10,16,299566.8319857643,0.9941334453278678,376.21936143524476,1.1995162731332105,1.1995162731332105,547.3269881759571,1.7667413802134966,495.2423861026764,0.0002598482824396342,0.00020413196762092412,-5.571631481871009e-05,0.7855813619562653
2,False,10,32,313767.5448089958,0.9938553462552552,385.3990629079779,1.2379313755344785,1.2379313755344785,560.1495736042257,1.801964614152992,233.63637685775757,0.00027228728868067265,0.0002138026902684942,-5.848459841217846e-05,0.7852099571171434
2,False,10,64,358836.8966358334,0.9929727324666157,425.94906636771344,1.3652380997498506,1.3652380997498506,599.0299630534631,1.900000415653356,116.6287488937378,0.00029053594334982336,0.0002443563425913453,-4.6179600758478045e-05,0.8410537428655602
2,False,20,16,254474.4884762241,0.9950165093731753,347.46183563447937,1.104605067874928,1.104605067874928,504.4546446175554,1.6183715905803004,991.4962980747223,0.00021435561939142644,0.0001734214456519112,-4.0934173739515245e-05,0.809036152839236
2,False,20,32,254250.27428116716,0.9950209002625967,344.46111331211506,1.1023179787998767,1.1023179787998767,504.2323613981625,1.6443719877482392,450.7897822856903,0.00021759854280389845,0.0001732472883304581,-4.435125447344035e-05,0.7961785317955459
2,False,20,64,367098.58383195417,0.9928109400568925,450.49778575506787,1.4018877841575217,1.4018877841575217,605.8866097150144,1.7639378603536573,227.72789764404297,0.00023188076738733798,0.0002507400349713862,1.885926758404821e-05,1.0813317456059015
2,False,50,16,328401.43007788074,0.9935687641679576,421.68811987858135,1.280804771796714,1.280804771796714,573.0631990259719,1.5833201190875228,2442.544476032257,0.00016583286924287677,0.00022377980349119753,5.794693424832076e-05,1.349429727127572
2,False,50,32,247511.71961449398,0.9951528644693853,348.95724164816176,1.1029243628904886,1.1029243628904886,497.5054970696243,1.5080975172285789,1232.290180683136,0.00016252289060503244,0.0001686556206550449,6.132730050012469e-06,1.0377345617419296
2,False,50,64,224894.3717646616,0.9955957903661548,319.6101806831103,1.0184347494453152,1.0184347494453152,474.23029401827716,1.5285670126918454,589.2229309082031,0.0001754963886924088,0.00015312446339521557,-2.237192529719323e-05,0.8725220190347943
3,True,10,16,424040.9244762617,0.9916958120824949,490.1720725682052,1.642611675041463,1.642611675041463,651.1842477181567,2.061944316180559,656.6490657329559,0.00047685386380180717,0.0002889425086323172,-0.00018791135516948998,0.605935131423008
3,True,10,32,2170386.609391708,0.9574963235440395,1149.795643653203,3.232715050366044,3.232715050366044,1473.2232041994546,2.702127593285752,318.2597088813782,0.0004580003733281046,0.001478912541642785,0.0010209121683146805,3.229064052712713
3,True,10,64,889141.0864426086,0.9825875422847131,700.7418187660988,2.4904729104753467,2.4904729104753467,942.942780046917,3.333163710226668,161.07244563102722,0.0006263392278924584,0.0006057411665096879,-2.059806138277054e-05,0.9671135696672232
3,True,20,16,4191812.1783901867,0.9179098194655806,1591.2443133128065,4.357514316566843,4.357514316566843,2047.3915547325546,3.3680605946167863,1306.1300053596497,0.00031057317391969264,0.002856288570910692,0.0025457153969909996,9.196829638767401
3,True,20,32,7168050.564385592,0.8596247780509483,2264.154983328615,6.373656680325911,6.373656680325911,2677.321528017431,3.434327084773107,633.7447853088379,0.00030066107865422964,0.004884341266006231,0.004583680187352002,16.24533939633533
3,True,20,64,2207328.8815738563,0.9567728660837033,1205.7354461949283,3.4367640815477323,3.4367640815477323,1485.7082087589934,2.3921278712118643,321.82968306541443,0.000356865901267156,0.001507330103777349,0.001150464202510193,4.223799747818819
3,True,50,16,3395723.6867524656,0.933499985536669,1417.599843346706,3.8714220717479346,3.8714220717479346,1842.7489483791505,3.2681780589735254,3355.5107741355896,0.00021300224761944264,0.002313819481059909,0.0021008172334404662,10.86288763109139
3,True,50,32,2816321.4086509,0.9448466861013106,1307.2551510806213,3.6942841347829782,3.6942841347829782,1678.1899203162018,3.7285299536096286,1853.8178415298462,0.0002373105235164985,0.001919055124744773,0.0016817446012282744,8.086683625774205
3,True,50,64,1005851.3774643786,0.9803019511245001,798.3656252798703,2.926566397297152,2.926566397297152,1002.9214213807473,3.0394421072961784,1183.0368912220001,0.0002499256224837154,0.0006857698899693787,0.0004358442674856633,2.7438958965244225
3,False,10,16,514056.32578042126,0.9899329991916811,560.348148351888,1.7754322865316,1.7754322865316,716.9772142686413,1.8038957781766882,1082.5792150497437,0.00026642248849384487,0.00035030499566346407,8.38825071696192e-05,1.314847697894531
3,False,10,32,400410.00555145735,0.992158587206517,455.3940995275355,1.4199372034582654,1.4199372034582654,632.7795868637494,1.87178120808936,338.0728461742401,0.0002880428219214082,0.00027284130919724703,-1.5201512724161148e-05,0.9472248167034385
3,False,10,64,579008.2672189109,0.9886610155311931,565.0817966574203,1.8205007350385654,1.8205007350385654,760.9259275507117,2.2030088724454164,194.00919556617737,0.00034102555946446955,0.00039413728518411517,5.311172571964562e-05,1.1557411878542176
3,False,20,16,263879.4451435293,0.9948323277930182,361.2604187087443,1.1546456983703182,1.1546456983703182,513.6919749650848,1.6201207805497573,1650.7871508598328,0.00021026754984632134,0.00017980503616854548,-3.046251367777586e-05,0.8551249886155041
3,False,20,32,311075.6754877499,0.9939080623668443,403.94705952926086,1.2902874485195672,1.2902874485195672,557.7415848650251,1.6998527483644648,837.3615725040436,0.0002268160314997658,0.000211968450457789,-1.484758104197681e-05,0.9345391022680328
3,False,20,64,283680.90000248095,0.9944445468202457,367.0946426901189,1.1754949884728865,1.1754949884728865,532.61702939587,1.7015364098976173,411.2292172908783,0.0002442646073177457,0.00019337949925102293,-5.088510806672275e-05,0.7916803886347313
3,False,50,16,240325.14561331947,0.9952936024442931,337.08711714054664,1.0652035064489271,1.0652035064489271,490.2296865891737,1.5516812768936987,4232.350332021713,0.00015765847638249397,0.0001637715904507786,6.113114068284631e-06,1.0387744078754995
3,False,50,32,378951.5580358283,0.9925788178264926,472.7584684162722,1.4468573532117246,1.4468573532117246,615.590414184487,1.5496811931619827,2135.7137699127197,0.0001650506310397759,0.0002582193410489708,9.316871000919491e-05,1.5644856334220376
3,False,50,64,245321.2440509993,0.9951957615570436,340.8757446548316,1.0949418371241921,1.0949418371241921,495.2991460228851,1.5782918387201184,1026.7338457107544,0.0001678943808656186,0.00016690573829691857,-9.886425687000155e-07,0.9941115208049082
4,True,10,16,1520894.2095416163,0.970215631110893,938.3909788902943,2.7970150317478235,2.7970150317478235,1233.24539712971,3.4501147943690897,1240.4703392982483,0.00041039224015548825,0.0010363587643951178,0.0006259665242396295,2.5252884021453843
4,True,10,32,3680606.19160737,0.9279210007779536,1460.023790116303,4.01542760254073,4.01542760254073,1918.490602428735,3.5378282141942585,595.6976346969604,0.0004772599204443395,0.0025079837068915367,0.002030723786447197,5.254964013228994
4,True,10,64,2602226.299883079,0.9490394088146256,1182.7323402563254,3.3383090056821425,3.3383090056821425,1613.1417482301667,3.1871227897542993,287.33160400390625,0.0006819923873990774,0.0017740394687280059,0.0010920470813289285,2.6012599282723396
4,True,20,16,2225399.416904708,0.9564189825019649,1283.4780797389892,4.53958240135373,4.53958240135373,1491.777267860289,4.404539056065496,1862.9895150661469,0.00030871914350427687,0.0015163857024163008,0.001207666558912024,4.911861587861957
4,True,20,32,3151510.170858081,0.9382825308310564,1415.6115432846175,3.9617246137903717,3.9617246137903717,1775.2493263927975,3.5654494357978344,806.8597872257233,0.000331221119267866,0.0021474550012499094,0.0018162338819820434,6.483448295799079
4,True,20,64,6735232.442780713,0.8681008538456318,2226.7333824641846,6.354182320386714,6.354182320386714,2595.2326375068405,3.0208404274627787,401.48837423324585,0.0003781431878451258,0.004592962097376585,0.004214818909531459,12.146092393069107
4,True,50,16,5699837.36798386,0.8883774704967061,1920.0326381833358,5.289421523621505,5.289421523621505,2387.433217491928,3.491591624656699,5165.869099855423,0.0002382261591264978,0.0038838658947497606,0.003645639735623263,16.303272104922083
4,True,50,32,4787794.701161951,0.906238420364755,1809.7383903125706,6.33722814778713,6.33722814778713,2188.1029914430333,7.078125568191383,3033.2467193603516,0.0002548407355789095,0.003262425772845745,0.0030075850372668356,12.801822147603868
4,True,50,64,3343631.9394878224,0.9345201221161067,1419.3427712139649,3.903989202848256,3.903989202848256,1828.5600727041544,3.148342473045292,1456.1415076255798,0.00024955469416454434,0.002282235771417618,0.0020326810772530735,9.145232787778463
4,False,10,16,329796.62487186363,0.9935414414283775,405.40243535709214,1.2969555219928683,1.2969555219928683,574.2792220443498,1.8029999125986815,1021.6771337985992,0.0002587198105175048,0.0002247066586278379,-3.4013151889666915e-05,0.8685328664177976
4,False,10,32,696324.1276771838,0.9863635652269506,676.2370593260756,2.213960550595634,2.213960550595634,834.4603811309341,2.0447416350826497,476.8381540775299,0.0002881130203604698,0.00047447861288674176,0.00018636559252627194,1.6468489077414912
4,False,10,64,422199.29432925634,0.9917318775703583,474.3078593260599,1.5180872345785137,1.5180872345785137,649.7686467730313,1.991860783992943,263.1864731311798,0.0003404204035177827,0.0002875901700463146,-5.283023347146809e-05,0.8448088512746611
4,False,20,16,250323.20245008703,0.9950978059114821,338.3649048125374,1.0708971235473517,1.0708971235473517,500.3230980577321,1.599895001711355,2156.096734523773,0.0002107494365191087,0.00017054761701729149,-4.0201819501817226e-05,0.8092435255542326
4,False,20,32,299322.5974338041,0.9941382282851211,389.52682172051726,1.2464912076232468,1.2464912076232468,547.1038269230112,1.6834492214296986,1013.4759895801544,0.00022362663003150374,0.00020395986211951822,-1.9666767911985517e-05,0.912055340147929
4,False,20,64,496319.5346021068,0.990280346908603,554.4143590247036,1.7399919004558697,1.7399919004558697,704.4994922653293,1.7254882543597971,482.0813593864441,0.00024318679061252624,0.00033915654057636857,9.596974996384233e-05,1.3946338932395084
4,False,50,16,225944.60114207584,0.9955752232425515,330.7537848568009,1.0570381113946241,1.0570381113946241,475.3363032023494,1.5428820221623523,5066.278025627136,0.00015330311725847423,0.00015396071830764413,6.57601049169898e-07,1.0042895477986997
4,False,50,32,221558.3090535239,0.9956611220123681,319.767944571075,1.022449896775075,1.022449896775075,470.6998077899798,1.5213890175698486,2366.1543476581573,0.00016329631034750491,0.00015097098366823047,-1.232532667927444e-05,0.9245217074834982
4,False,50,64,224493.78067607532,0.9956036353251804,319.4666065566524,1.0179964348434782,1.0179964348434782,473.8077465344729,1.5171397854217077,1197.916151046753,0.00018295035988558084,0.0001528636203147471,-3.0086739570833743e-05,0.8355469779362538
5,True,10,16,3761567.1604468515,0.926335504991063,1606.0663316470932,4.599952231029016,4.599952231029016,1939.4760015135148,4.167809765687177,1261.26904296875,0.0003813483635894954,0.0025631808675825596,0.002181832503993064,6.7213632266735255
5,True,10,32,1428606.0076544513,0.972022953297982,888.9714553907983,2.719701631862246,2.719701631862246,1195.2430747151188,3.5347201672814412,627.5859677791595,0.0004892281722277403,0.0009734589839354157,0.00048423081170767546,1.98978521515368
5,True,10,64,2882271.752487157,0.9435551502687332,1300.612226061716,3.747229000476573,3.747229000476573,1697.7254644044062,4.203309894413312,295.4240801334381,0.0006802306743338704,0.0019650841131806374,0.001284853438846767,2.8888496025337074
5,True,20,16,1666747.7173575724,0.967359314969174,993.5405804554816,3.338460330496233,3.338460330496233,1291.0258391517857,4.486154828444862,2490.7642180919647,0.0003274122136645019,0.0011357362382113934,0.0008083240245468915,3.4688267291554924
5,True,20,32,1820279.0603057132,0.9643526402604935,1074.4622665458094,3.23038008120851,3.23038008120851,1349.1771789893696,3.856454694917212,1251.4721565246582,0.00033845636062324047,0.0012403472792357206,0.0009018909186124802,3.66471847936827
5,True,20,64,3355491.3742592293,0.9342878733654494,1540.282620523691,4.6645752494531605,4.6645752494531605,1831.8000366468032,5.253022202227316,601.1236300468445,0.00037558292387984693,0.0022844632621854544,0.0019088803383056074,6.0824470894110165
5,True,50,16,2127101.4786067726,0.9583439961136525,1163.7051084411498,4.214853412999612,4.214853412999612,1458.4585968092383,5.004881431159522,6354.866216421127,0.0002425902639515698,0.0014494091738015413,0.0012068189098499715,5.974721121087112
5,True,50,32,2488392.6242355527,0.9512686658965568,1234.4887565737167,3.5757935893728394,3.5757935893728394,1577.4639850835115,4.013458153533138,3134.156640291214,0.00024122517788782716,0.0016956034814938903,0.0014543783036060631,7.029131437856656
5,True,50,64,3720370.51548144,0.9271422777849532,1640.255394426868,5.769947934320337,5.769947934320337,1928.826201471102,6.213452085010987,1536.9736921787262,0.0002382265665801242,0.0025349438656121492,0.002296717299032025,10.64089493461073
5,False,10,16,51070843.51863726,-0.0001437531249459667,5946.295925079406,19.686015305412848,19.686015305412848,7146.38674566646,24.062780818851017,1211.32919049263,0.03457460179924965,0.03479994088411331,0.00022533908486366272,1.0065174744794474
5,False,10,32,313147.5789259749,0.9938674873315002,397.0639989864428,1.260917464854707,1.260917464854707,559.5959068166733,1.7520493154614594,633.5973944664001,0.0002721489581745118,0.00021338032092899084,-5.876863724552095e-05,0.7840570927049577
5,False,10,64,486057.6532778735,0.9904813100373595,522.8580098212784,1.6526505813646273,1.6526505813646273,697.1783511253584,2.0571453766093324,298.3140320777893,0.00031967973336577415,0.00033066229661926627,1.0982563253492117e-05,1.0343548936864446
5,False,20,16,249225.29708437977,0.9951193066958315,347.9911734453918,1.1064513140162717,1.1064513140162717,499.22469598806885,1.5795053286007172,2531.312470436096,0.00020736696023959666,0.00016980819054879248,-3.7558769690804183e-05,0.818877753488753
5,False,20,32,271780.90554129606,0.9946775898699113,365.49282319305615,1.154170396272317,1.154170396272317,521.3261028773603,1.6403798511666563,1253.2248756885529,0.0002258814056403935,0.0001851928245741874,-4.06885810662061e-05,0.8198675054688525
5,False,20,64,311775.9170646898,0.9938943492148654,394.16607032269496,1.2782892670360606,1.2782892670360606,558.3689793180579,1.8559622896460979,604.8267734050751,0.0002503291761968285,0.0002124120364896953,-3.7917139707133174e-05,0.8485308812852093
5,False,50,16,267145.93787290883,0.9947683585676671,365.51133184596557,1.1457945965202865,1.1457945965202865,516.8616235250097,1.5032886079429022,6359.317085504532,0.0001522340317023918,0.0001820288016460836,2.979476994369179e-05,1.195716881504779
5,False,50,32,208583.57849874545,0.9959152121119003,313.3422556171972,0.9995447276032148,0.9995447276032148,456.7095121614454,1.4645933182537636,3158.464963912964,0.00015406758757308125,0.00014212989481166005,-1.1937692761421204e-05,0.9225165205124107
5,False,50,64,241447.74380727863,0.9952716180889623,346.75943954805376,1.106486217483087,1.106486217483087,491.37332427318296,1.5297866254984644,1540.7215404510498,0.00016497373871970922,0.0001643804571358487,-5.932815838605165e-07,0.996403781665708
