num_layers,dropout,epochs,batch_size,MSE,R2,MAE,MAPE,MRE,RMSE,CVRMSE,Training Time (s)
4,True,10,64,1233389.6775922375,0.9754355582713632,867.1985789113876,2.752396504477483,2.752396504477483,1110.5807839109398,3.5903811136462167,110.58203649520874
4,True,20,16,715034.0545398822,0.985759235150221,624.3026766123317,1.8739290529362753,1.8739290529362753,845.5968628961925,2.4755493556340116,866.8582239151001
4,True,20,32,474512.19960592623,0.9905495177327075,500.5503395680775,1.5797315937838743,1.5797315937838743,688.8484591010756,2.1944700263616888,434.1260015964508
4,True,20,64,941112.8734215748,0.9812566030353328,743.2645812591584,2.24349751426725,2.24349751426725,970.1097223621537,2.781956465444404,215.2223298549652
4,True,50,16,742030.2677807504,0.9852215730316732,663.1042501570014,2.045423868774704,2.045423868774704,861.4117875794076,2.6299573169790644,2183.6774048805237
4,True,50,32,1014586.7472874243,0.9797932822974147,773.4577857971728,2.272666429978592,2.272666429978592,1007.2669692228691,2.774582328130535,1059.4531075954437
4,True,50,64,716108.6479635171,0.9857378333272477,627.8680338235332,1.896450775308665,1.896450775308665,846.2320296251597,2.4809828666428375,527.7148027420044
4,False,10,16,602085.9261884959,0.9880087332347699,585.4601900015099,1.8160694809894393,1.8160694809894393,775.9419605798464,2.3706018596952623,397.41897678375244
4,False,10,32,485515.2317012564,0.990330379089297,527.1749867406307,1.6916009403357406,1.6916009403357406,696.7892304716372,1.9758457698001806,196.35726928710938
4,False,10,64,514651.4368060072,0.9897500964539774,525.2858675324014,1.6725409357814236,1.6725409357814236,717.3921081291647,2.0492751638031805,101.15788459777832
4,False,20,16,377026.6488217461,0.9924910599517869,464.4269216276226,1.4496135942917068,1.4496135942917068,614.024957816656,1.6657016033692633,801.8132729530334
4,False,20,32,310522.9986296683,0.993815560285756,388.24790008124035,1.2479736729116078,1.2479736729116078,557.2459049913856,1.792834050664881,391.7855477333069
4,False,20,64,419642.4451937201,0.9916423150127646,475.8128440572461,1.5011724963854147,1.5011724963854147,647.7981515825127,1.8920851193322037,193.97276854515076
4,False,50,16,245286.64355688158,0.9951148209102672,340.7813780201337,1.1008573507646715,1.1008573507646715,495.2642159058956,1.6228314607731598,1956.7481589317322
4,False,50,32,266060.4318394243,0.9947010858831136,361.4011978714637,1.1557590765551102,1.1557590765551102,515.8104611574142,1.695611755304034,964.6921255588531
4,False,50,64,246972.62400136108,0.9950812425780203,340.2055687381609,1.0874064146109716,1.0874064146109716,496.96340308050964,1.5999042265894574,477.78537774086
